ArticleId,slug,ArticleIndex,WebClipIndex,Name,title,author,date,Published,hero,status,Tags,secret,URL,Created,Updated,Attachments,Labels
39a349ea-1209-4aa5-8872-b03cdb74556d,39a349ea-1209-4aa5-8872-b03cdb74556d,105,105,105,Top 10 Visual Studio Refactoring Tips - NDepend,Kailash Vetal,,,,,,true,https://blog.ndepend.com/top-10-visual-studio-refactoring-tips/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
26a9512c-faf0-49c8-a2f8-07f3818ca76a,26a9512c-faf0-49c8-a2f8-07f3818ca76a,118,118,118,Endxo - Curated tech search,Kailash Vetal,,,,,,true,https://endxo.com/self-hosted,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
0887bb1f-5357-4723-84b3-621fc33db6e6,0887bb1f-5357-4723-84b3-621fc33db6e6,64,64,64,martinfowler.com,Kailash Vetal,,,,,,true,https://martinfowler.com/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
e5a15156-a9b2-431f-aaca-85d87fe269ff,e5a15156-a9b2-431f-aaca-85d87fe269ff,84,84,84,Wait But Why,Kailash Vetal,,,,,,true,https://waitbutwhy.com/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
1a11a915-3a08-4228-8000-881dfae49068,1a11a915-3a08-4228-8000-881dfae49068,98,98,98,Infinite procedurally generated city with the Wave Function Collapse algorithm | Marian's Blog,Kailash Vetal,,,,,,true,https://marian42.de/article/wfc/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
5a53e7ba-a125-4797-a6d7-3dbfe7f7d8ab,5a53e7ba-a125-4797-a6d7-3dbfe7f7d8ab,77,77,77,Vis Network Examples,Kailash Vetal,,,,,,true,https://visjs.github.io/vis-network/examples/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
fc70d194-fcce-4cd2-a2ce-0db6eca6e49f,fc70d194-fcce-4cd2-a2ce-0db6eca6e49f,75,75,75,"Pain, Trauma and Healing: 5 Steps for Creating a Self-care Routine to Regulate Your Nervous System",Kailash Vetal,,,,,,true,https://blogs.psychcentral.com/neurodivergent/2020/05/pain-trauma-and-healing-5-steps-for-creating-a-self-care-routine-to-regulate-your-nervous-system/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
c6354fe7-4244-4bce-9858-611a59acaf6f,c6354fe7-4244-4bce-9858-611a59acaf6f,67,67,67,Refactoring,Kailash Vetal,,,,,,true,https://www.refactoring.com/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
4ce39f1f-baf8-4247-846b-c01731bb1d66,4ce39f1f-baf8-4247-846b-c01731bb1d66,42,42,42,Functional Programming made easy in C# with Language-ext,Kailash Vetal,,,,,,true,https://medium.com/@yoan.thirion/functional-programming-made-easy-in-c-with-language-ext-c4e9d4a512ac,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
f7baf6e2-1459-4bb8-9026-d87ff48dec54,f7baf6e2-1459-4bb8-9026-d87ff48dec54,73,73,73,git · devroom.io,Kailash Vetal,,,,,,true,https://www.devroom.io/tags/git/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
89626556-d226-4b69-8d11-43f6a15e3f25,89626556-d226-4b69-8d11-43f6a15e3f25,191,191,191,Ultimate Unity3D How-To Guide for Everything Addressable Assets | by Badger Dox | Medium,Kailash Vetal,,,,,,true,https://medium.com/@badgerdox/addressableassetsoverview-1da9b80a47dc,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
b1c365b3-491a-49d7-a7fd-63e7c5c83e6e,b1c365b3-491a-49d7-a7fd-63e7c5c83e6e,189,189,189,c# - Calling Functions on Unity-Application embedded in Winforms-Application - Stack Overflow,Kailash Vetal,,,,,,true,https://stackoverflow.com/questions/48269904/calling-functions-on-unity-application-embedded-in-winforms-application,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
51d5f6c6-9db0-47be-adb8-47691b5c2f46,51d5f6c6-9db0-47be-adb8-47691b5c2f46,81,81,81,The key points of Working Effectively with Legacy Code | Understand Legacy Code,Kailash Vetal,,,,,,true,https://understandlegacycode.com/blog/key-points-of-working-effectively-with-legacy-code/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
8e7e5203-4591-4ed4-ad4b-dda7b0a04848,8e7e5203-4591-4ed4-ad4b-dda7b0a04848,174,174,174,Best Graphics Cards - August 2020,Kailash Vetal,,,,,,true,https://benchmarks.ul.com/compare/best-gpus,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
6775829e-27a6-4a3e-bdf9-b44ef715b5d7,6775829e-27a6-4a3e-bdf9-b44ef715b5d7,170,170,170,ZFS vs. EXT4 | QSAN Official Blog,Kailash Vetal,,,,,,true,"https://blog.qsan.com/zfs-vs-ext4/#:~:text=ZFS%20may%20be%20the%20best,one%20on%20the%20market%2C%20however.&text=ext4%2C%20we%20see%20two%20distinct,long%20term%20whereas%20ext4%20cannot.","Dec 23, 2020 5:58 PM","Dec 23, 2020 6:42 PM",,
c4813b2b-eb6c-48ea-8cff-dbe7fed00081,c4813b2b-eb6c-48ea-8cff-dbe7fed00081,79,79,79,Are NVMe drives as fast as RAM - M-Tech Laptops,Kailash Vetal,,,,,,true,http://www.m-techlaptops.com/ShopOnline/pc/How-to-boost-your-computers-speed-and-longevity-d67.htm,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
1481fa68-7545-4703-af22-d18c5e94184d,1481fa68-7545-4703-af22-d18c5e94184d,52,52,52,(1) Is there any reason not to use OrientDB? Is there any reason to opt for MongoDB or Neo4j? - Quora,Kailash Vetal,,,,,,true,https://www.quora.com/Is-there-any-reason-not-to-use-OrientDB-Is-there-any-reason-to-opt-for-MongoDB-or-Neo4j,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
5d67eec0-5b25-4a58-b484-6fce68f4c298,5d67eec0-5b25-4a58-b484-6fce68f4c298,41,41,41,13 GraphQL Tools and Libraries You Should Know in 2019,Kailash Vetal,,,,,,true,https://blog.bitsrc.io/13-graphql-tools-and-libraries-you-should-know-in-2019-e4b9005f6fc2,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
364e2866-c7cf-4529-acf8-021fdfb7ab06,364e2866-c7cf-4529-acf8-021fdfb7ab06,27,27,27,"Strapi open source Node.js Headless CMS Build a blog using Strapi, React and Apollo",Kailash Vetal,2020-04-16,"Apr 16, 2020",,,,true,http://strapi.io/blog/build-a-blog-with-react-strapi-and-apollo,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
5ffab449-22fe-44b1-83ce-d23dc5777702,5ffab449-22fe-44b1-83ce-d23dc5777702,51,51,51,"Picking A Graph Database: ArangoDB, Neo4j, or OrientDB | Keyhole Software",Kailash Vetal,,,,,,true,https://keyholesoftware.com/2019/09/23/picking-a-graph-database-arangodb-neo4j-or-orientdb/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
c7620f62-a431-48c3-8f06-500e6cf959e6,c7620f62-a431-48c3-8f06-500e6cf959e6,80,80,80,Graph Data Modeling Hall of Fame,Kailash Vetal,,,,,,true,http://graphdatamodeling.com/Graph%20Data%20Modeling/HallOfFame/DMHallOfFame.html,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
15afd277-73e0-4607-8467-0c20be769d99,15afd277-73e0-4607-8467-0c20be769d99,148,148,148,FreeNAS vs unRAID – Linux Hint,Kailash Vetal,,,,,,true,https://linuxhint.com/freenas_vs_unraid/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
e003f94a-97b4-42bb-86d8-43a0c84bbddc,e003f94a-97b4-42bb-86d8-43a0c84bbddc,66,66,66,Coding Horror,Kailash Vetal,,,,,,true,https://blog.codinghorror.com/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
2d223cdc-6a66-440b-90d9-97200823d0df,2d223cdc-6a66-440b-90d9-97200823d0df,124,124,124,Self Hosted Legal Declaration,Kailash Vetal,,,,,software development,true,https://norocketscience.at/legal/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,Blog
a5cf63fb-c63a-4613-a78a-691a5b8ff7b7,a5cf63fb-c63a-4613-a78a-691a5b8ff7b7,76,76,76,Microsoft and Open Source: An unofficial timeline,Kailash Vetal,,,,,,true,https://boxofcables.dev/microsoft-and-open-source-an-unofficial-timeline/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
3f10a95a-4d77-41e6-8483-14f5636bb0fc,3f10a95a-4d77-41e6-8483-14f5636bb0fc,167,167,167,10 tools to connect to wireless networks in Linux - TechRepublic,Kailash Vetal,,,,,,true,https://www.techrepublic.com/blog/10-things/10-tools-to-connect-to-wireless-networks-in-linux/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
6eb637ae-34b3-4d23-a7b8-6e1407ed7ba2,6eb637ae-34b3-4d23-a7b8-6e1407ed7ba2,119,119,119,Selfhosted Dynamic DNS NO-IP,Kailash Vetal,,,,,,true,https://ddns.pboehm.de/#,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
5b3905b9-0a8c-486c-804a-e72002f4265a,5b3905b9-0a8c-486c-804a-e72002f4265a,169,169,169,Which Linux File System Should You Use?,Kailash Vetal,,,,,,true,https://www.howtogeek.com/howto/33552/htg-explains-which-linux-file-system-should-you-choose/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
975b8778-48e2-4ec2-a217-447614bc63cb,975b8778-48e2-4ec2-a217-447614bc63cb,70,70,70,Design Patterns & Refactoring,Kailash Vetal,,,,,,true,https://sourcemaking.com/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
a5ed9507-c9ae-45b6-9109-506f66f98e7f,a5ed9507-c9ae-45b6-9109-506f66f98e7f,158,158,158,FreeRDP - Product,Kailash Vetal,,,,,,true,http://www.freerdp.com/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
ba5b8382-6ec4-4668-8113-e4c48a352aaf,ba5b8382-6ec4-4668-8113-e4c48a352aaf,31,31,31,"Paperwork | Paperwork is an open-source, self-hosted alternative to services like Evernote ®, Microsoft OneNote ® or Google Keep ®",Kailash Vetal,,,,,,true,https://paperwork.cloud/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
5e61f10e-5475-4196-951f-953fbee14212,5e61f10e-5475-4196-951f-953fbee14212,100,100,100,Dual Boot is Dead: Windows and Linux are now One. - Towards Data Science,Kailash Vetal,,,,,,true,https://towardsdatascience.com/dual-boot-is-dead-windows-and-linux-are-now-one-27555902a128,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
3af66f9c-2ece-4455-8e3f-b188e9575e31,3af66f9c-2ece-4455-8e3f-b188e9575e31,96,96,96,Promoted from Dev to Team Lead: 8 Things They Didn’t Tell Me - DZone Agile,Kailash Vetal,,,,,,true,https://dzone.com/articles/promoted-from-dev-to-team-lead-8-things-they-didnt,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
d7077244-adae-47a8-a25d-c9f5066567c3,d7077244-adae-47a8-a25d-c9f5066567c3,24,24,24,How-To: Import CSV Data with Neo4j Desktop - Neo4j Graph Database Platform,Kailash Vetal,2020-04-13,"Apr 13, 2020",,,,true,https://neo4j.com/developer/desktop-csv-import/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
202a9233-f3ce-402b-a9e7-918cf2744c7a,202a9233-f3ce-402b-a9e7-918cf2744c7a,54,54,54,Bruggen Blog: Using LoadCSV to Import data from Google Spreadsheet,Kailash Vetal,,,,,,true,http://blog.bruggen.com/2014/07/using-loadcsv-to-import-data-from.html,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
f0d1f546-bb22-46ad-b175-26a12dea80d2,f0d1f546-bb22-46ad-b175-26a12dea80d2,63,63,63,State by state: Where and when can I travel within Germany? - The Local,Kailash Vetal,,,,,,true,https://www.thelocal.de/20200512/state-by-state-where-can-i-travel-within-germany-and-when,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
dca31939-663f-4f85-b816-0b9b0f141dd9,dca31939-663f-4f85-b816-0b9b0f141dd9,69,69,69,Code Smells,Kailash Vetal,,,,,,true,https://sourcemaking.com/refactoring/smells,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
44934de2-63c7-4b28-8ed7-8c8537e47dae,44934de2-63c7-4b28-8ed7-8c8537e47dae,193,193,193,Medha Patkar - Brief Analysis on personality,Kailash Vetal,,,,,,true,http://kolaj.in/published_article.php?v=article-by-heramb-kulkarni-on-medha-patkar-on-her-birthdayNP5867716,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
95cc381f-9f12-43f7-9197-64c66d371406,95cc381f-9f12-43f7-9197-64c66d371406,62,62,62,(22) LiveCoding - The Universe Within - Part 2 - YouTube,Kailash Vetal,,,,,,true,https://www.youtube.com/watch?v=KGJUl8Teipk,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
b9ac300f-a388-4ddb-bd6c-ec3bf1d57249,b9ac300f-a388-4ddb-bd6c-ec3bf1d57249,111,111,111,jai programming language resources and information,Kailash Vetal,,,,,,true,https://inductive.no/jai/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
0a60ec7d-0d0f-44a8-9e1f-b7510586a82a,0a60ec7d-0d0f-44a8-9e1f-b7510586a82a,99,99,99,Docker: You Are Doing it Wrong - Towards Data Science,Kailash Vetal,,,,,,true,https://towardsdatascience.com/docker-you-are-doing-it-wrong-e703075dd67b,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
62e65748-9ac5-4977-ad41-9cd4c11740ac,62e65748-9ac5-4977-ad41-9cd4c11740ac,146,146,146,Quick tip Download an iso directly in Proxmox | ServeTheHome Forums,Kailash Vetal,,,,,,true,https://forums.servethehome.com/index.php?threads/quick-tip-download-an-iso-directly-in-proxmox.5564/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
c3c59d8e-b54a-4bde-8fa6-eb11a10d5ace,c3c59d8e-b54a-4bde-8fa6-eb11a10d5ace,154,154,154,LXC vs Docker: Why Docker is Better,Kailash Vetal,,,,,,true,https://www.upguard.com/blog/docker-vs-lxc,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
2e2aad88-9cd3-4438-92e6-dc0c0d0f8eb1,2e2aad88-9cd3-4438-92e6-dc0c0d0f8eb1,56,56,56,Spreadsheets Are Graphs Too! - Neo4j Graph Database Platform,Kailash Vetal,,,,,,true,https://neo4j.com/blog/spreadsheets-are-graphs-too/,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
80a1f193-f4dd-4f6d-a42f-774a5a0bdf31,80a1f193-f4dd-4f6d-a42f-774a5a0bdf31,47,47,47,5 Principles for Minimalism in Web Design | Medium | UX Collective,Kailash Vetal,,,,,,true,https://uxdesign.cc/minimalist-web-design-5-principles-for-minimalism-in-web-design-4a7d4be5d93f,"Dec 23, 2020 5:58 PM","Dec 23, 2020 6:40 PM",,
,,,,,,Kailash Vetal,,,,,,true,,"Dec 23, 2020 6:42 PM","Dec 23, 2020 6:42 PM",,
